customer_id,region,acquisition_source,acquisition_date,age_group,gender,customer_segment,lifetime_value_vnd
CST_001411,Cần Thơ,Email,2024-02-16,35-44,Unknown,VIP,0
CST_001412,Đà Nẵng,Shopee Ads,2024-07-19,25-34,Male,Churned,0
CST_001413,Đồng Nai,Google Ads,2024-08-22,55+,Male,Churned,0
CST_001414,Hà Nội,Facebook Ads,2024-12-23,25-34,Female,VIP,0
CST_001415,TP.HCM,Facebook Ads,2024-12-07,45-54,Female,New,0
CST_001416,TP.HCM,Instagram Ads,2024-07-07,55+,Female,Churned,0
CST_001417,Đà Nẵng,Organic Search,2024-08-18,25-34,Unknown,New,0
CST_001418,Hà Nội,Instagram Ads,2024-08-24,45-54,Female,VIP,0
CST_001419,Hải Phòng,Shopee Ads,2024-07-23,18-24,Male,VIP,0
CST_001420,Đà Nẵng,Referral,2024-02-28,45-54,Female,Churned,0
CST_001421,TP.HCM,Facebook Ads,2024-02-04,45-54,Male,Churned,0
CST_001422,Đà Nẵng,Google Ads,2024-05-22,18-24,Unknown,New,0
CST_001423,Cần Thơ,Instagram Ads,2024-03-31,55+,Unknown,Churned,0
CST_001424,TP.HCM,TikTok Ads,2024-03-27,35-44,Male,Churned,0
CST_001425,Đà Nẵng,Facebook Ads,2024-07-02,18-24,Unknown,Returning,0
CST_001426,Hà Nội,Instagram Ads,2024-08-14,45-54,Unknown,VIP,0
CST_001427,Hà Nội,TikTok Ads,2024-08-15,18-24,Female,Returning,0
CST_001428,Bình Dương,Facebook Ads,2024-05-07,25-34,Male,New,0
CST_001429,Hà Nội,TikTok Ads,2024-08-03,35-44,Male,New,0
CST_001430,TP.HCM,Google Ads,2024-04-22,25-34,Male,Churned,0
CST_001431,TP.HCM,Referral,2024-09-19,35-44,Unknown,Returning,0
CST_001432,Hải Phòng,Shopee Ads,2024-11-15,45-54,Male,Returning,0
CST_001433,TP.HCM,Referral,2024-04-19,35-44,Male,New,0
CST_001434,Bình Dương,TikTok Ads,2024-07-24,45-54,Male,Churned,0
CST_001435,TP.HCM,Organic Search,2024-04-22,55+,Female,New,0
CST_001436,Hải Phòng,Shopee Ads,2024-02-04,35-44,Unknown,Churned,0
CST_001437,Đà Nẵng,Organic Search,2024-02-22,18-24,Unknown,VIP,0
CST_001438,Đồng Nai,Google Ads,2024-11-19,35-44,Male,VIP,0
CST_001439,Huế,Instagram Ads,2024-12-07,35-44,Male,Churned,0
CST_001440,Hải Phòng,TikTok Ads,2024-07-14,25-34,Male,New,0
CST_001441,Hải Phòng,Shopee Ads,2024-06-07,25-34,Unknown,New,0
CST_001442,Đà Nẵng,Referral,2024-01-31,45-54,Female,Returning,0
CST_001443,Đồng Nai,Facebook Ads,2024-03-18,18-24,Male,Churned,0
CST_001444,Đà Nẵng,Organic Search,2024-06-17,35-44,Unknown,New,0
CST_001445,Đồng Nai,Organic Search,2024-09-23,18-24,Male,VIP,0
CST_001446,Hải Phòng,Facebook Ads,2024-06-24,55+,Male,Returning,0
CST_001447,Hải Phòng,Shopee Ads,2024-12-17,55+,Female,Returning,0
CST_001448,Hà Nội,Instagram Ads,2024-08-14,45-54,Male,Returning,0
CST_001449,Đà Nẵng,Facebook Ads,2024-01-27,25-34,Male,Returning,0
CST_001450,Hải Phòng,Facebook Ads,2024-10-30,55+,Male,Churned,0
CST_001451,Cần Thơ,Google Ads,2024-08-27,25-34,Male,Churned,0
CST_001452,Hải Phòng,Organic Search,2024-03-31,35-44,Unknown,Churned,0
CST_001453,Hải Phòng,Organic Search,2024-11-21,45-54,Male,VIP,0
CST_001454,Đồng Nai,Google Ads,2024-07-22,45-54,Female,Churned,0
CST_001455,Đồng Nai,Google Ads,2024-09-15,45-54,Male,Churned,0
CST_001456,TP.HCM,Organic Search,2024-08-06,55+,Unknown,Returning,0
CST_001457,Đà Nẵng,Organic Search,2024-10-10,45-54,Female,VIP,0
CST_001458,Cần Thơ,Shopee Ads,2024-08-20,55+,Unknown,Churned,0
CST_001459,Bình Dương,Google Ads,2024-02-06,45-54,Male,Returning,0
CST_001460,Hà Nội,TikTok Ads,2024-04-07,55+,Unknown,VIP,0
CST_001461,Đồng Nai,Shopee Ads,2024-09-08,45-54,Unknown,VIP,0
CST_001462,Huế,Organic Search,2024-07-15,55+,Male,Churned,0
CST_001463,TP.HCM,Shopee Ads,2024-01-20,55+,Male,Returning,0
CST_001464,Cần Thơ,Referral,2024-08-11,55+,Unknown,Churned,0
CST_001465,Bình Dương,TikTok Ads,2024-11-21,45-54,Female,Returning,0
CST_001466,Huế,TikTok Ads,2024-05-04,35-44,Unknown,New,0
CST_001467,Đà Nẵng,Organic Search,2024-12-23,55+,Female,Returning,0
CST_001468,Hải Phòng,Google Ads,2024-05-10,18-24,Male,New,0
CST_001469,Đồng Nai,Shopee Ads,2024-11-25,55+,Male,Returning,0
CST_001470,Đà Nẵng,Shopee Ads,2024-08-04,35-44,Unknown,VIP,0
CST_001471,Đồng Nai,Organic Search,2024-09-13,45-54,Unknown,New,0
CST_001472,Bình Dương,Google Ads,2024-02-25,35-44,Unknown,Returning,0
CST_001473,Cần Thơ,TikTok Ads,2024-07-22,25-34,Female,New,0
CST_001474,TP.HCM,Shopee Ads,2024-02-19,55+,Female,VIP,0
CST_001475,Đà Nẵng,Google Ads,2024-08-08,35-44,Male,Returning,0
CST_001476,Huế,Google Ads,2024-04-11,55+,Male,Churned,0
CST_001477,Hải Phòng,Google Ads,2024-10-17,25-34,Male,Returning,0
CST_001478,Cần Thơ,Shopee Ads,2024-04-08,45-54,Unknown,New,0
CST_001479,Đà Nẵng,Instagram Ads,2024-11-21,35-44,Male,Churned,0
CST_001480,Cần Thơ,Instagram Ads,2024-03-04,35-44,Male,Returning,0
CST_001481,Huế,Instagram Ads,2024-09-01,18-24,Male,VIP,0
CST_001482,Hà Nội,Instagram Ads,2024-01-04,25-34,Unknown,New,0
CST_001483,Cần Thơ,Email,2024-07-11,45-54,Female,Churned,0
CST_001484,Bình Dương,Referral,2024-06-21,35-44,Male,VIP,0
CST_001485,Đồng Nai,Shopee Ads,2024-12-06,55+,Male,VIP,0
CST_001486,TP.HCM,TikTok Ads,2024-06-18,45-54,Unknown,Churned,0
CST_001487,Hà Nội,Instagram Ads,2024-03-12,55+,Female,Returning,0
CST_001488,Huế,Email,2024-07-07,55+,Female,Returning,0
CST_001489,Bình Dương,TikTok Ads,2024-01-02,35-44,Male,VIP,0
CST_001490,Huế,Facebook Ads,2024-12-13,55+,Female,Churned,0
CST_001491,TP.HCM,Referral,2024-11-09,45-54,Female,New,0
CST_001492,Cần Thơ,Facebook Ads,2024-07-16,25-34,Unknown,New,0
CST_001493,Huế,Instagram Ads,2024-03-06,35-44,Unknown,Churned,0
CST_001494,Huế,Instagram Ads,2024-03-27,45-54,Unknown,Returning,0
CST_001495,Hải Phòng,Google Ads,2024-05-04,18-24,Male,Churned,0
CST_001496,Đà Nẵng,Referral,2024-01-15,45-54,Female,Returning,0
CST_001497,Huế,Instagram Ads,2024-05-11,25-34,Unknown,Churned,0
CST_001498,Bình Dương,Facebook Ads,2024-02-16,55+,Unknown,New,0
CST_001499,Bình Dương,Shopee Ads,2024-11-25,45-54,Unknown,Churned,0
CST_001500,Hải Phòng,Organic Search,2024-04-29,18-24,Female,New,0
CST_001501,TP.HCM,Referral,2024-02-27,55+,Male,New,0
CST_001502,Bình Dương,Google Ads,2024-10-20,35-44,Female,New,0
CST_001503,Hà Nội,Facebook Ads,2024-06-08,45-54,Female,VIP,0
CST_001504,Đà Nẵng,Facebook Ads,2024-07-05,18-24,Female,New,0
CST_001505,Huế,Referral,2024-10-02,25-34,Female,Returning,0
CST_001506,Huế,Google Ads,2024-09-12,55+,Female,Returning,0
CST_001507,Hà Nội,Referral,2024-12-06,35-44,Unknown,New,0
CST_001508,Huế,Facebook Ads,2024-05-20,45-54,Female,Churned,0
CST_001509,Bình Dương,Google Ads,2024-01-31,25-34,Unknown,Returning,0
CST_001510,Hà Nội,Google Ads,2024-12-24,45-54,Unknown,Churned,0
CST_001511,Đà Nẵng,TikTok Ads,2024-06-02,55+,Female,VIP,0
CST_001512,Huế,Referral,2024-08-04,45-54,Female,New,0
CST_001513,Cần Thơ,Organic Search,2024-09-27,25-34,Unknown,Churned,0
CST_001514,Đà Nẵng,Referral,2024-02-19,55+,Male,VIP,0
CST_001515,Đà Nẵng,Google Ads,2024-08-22,45-54,Unknown,Churned,0
CST_001516,Đà Nẵng,Facebook Ads,2024-05-29,25-34,Unknown,Returning,0
CST_001517,Hà Nội,Referral,2024-11-29,55+,Male,Returning,0
CST_001518,Đồng Nai,Google Ads,2024-07-11,18-24,Male,VIP,0
CST_001519,Đà Nẵng,TikTok Ads,2024-08-30,18-24,Unknown,VIP,0
CST_001520,Đồng Nai,Google Ads,2024-10-30,45-54,Male,New,0
CST_001521,Hải Phòng,Shopee Ads,2024-03-01,45-54,Female,Returning,0
CST_001522,Đồng Nai,Instagram Ads,2024-11-30,45-54,Unknown,Churned,0
CST_001523,Huế,Referral,2024-05-20,18-24,Male,New,0
CST_001524,TP.HCM,Email,2024-02-12,55+,Male,New,0
CST_001525,Huế,Organic Search,2024-10-27,18-24,Unknown,Returning,0
CST_001526,Huế,Shopee Ads,2024-07-15,35-44,Unknown,Returning,0
CST_001527,Bình Dương,Instagram Ads,2024-02-20,55+,Male,Churned,0
CST_001528,Hà Nội,Shopee Ads,2024-12-24,55+,Unknown,Churned,0
CST_001529,TP.HCM,Facebook Ads,2024-02-02,18-24,Male,Returning,0
CST_001530,Huế,Referral,2024-01-03,18-24,Male,Returning,0
CST_001531,Hải Phòng,Google Ads,2024-10-21,18-24,Unknown,VIP,0
CST_001532,TP.HCM,Instagram Ads,2024-01-18,55+,Female,VIP,0
CST_001533,Đà Nẵng,Shopee Ads,2024-10-05,18-24,Male,VIP,0
CST_001534,Cần Thơ,Email,2024-01-24,25-34,Unknown,Churned,0
CST_001535,Bình Dương,Referral,2024-12-21,55+,Unknown,Returning,0
CST_001536,TP.HCM,TikTok Ads,2024-12-18,25-34,Male,Returning,0
CST_001537,Cần Thơ,Facebook Ads,2024-03-13,25-34,Unknown,Returning,0
CST_001538,Bình Dương,Organic Search,2024-10-29,25-34,Unknown,Churned,0
CST_001539,Cần Thơ,Organic Search,2024-02-08,45-54,Unknown,Returning,0
CST_001540,Huế,Instagram Ads,2024-07-23,35-44,Unknown,Churned,0
CST_001541,Đà Nẵng,Facebook Ads,2024-12-21,18-24,Unknown,VIP,0
CST_001542,Hải Phòng,Referral,2024-11-20,55+,Unknown,Returning,0
CST_001543,Đà Nẵng,Referral,2024-08-02,45-54,Female,New,0
CST_001544,Hải Phòng,Instagram Ads,2024-11-05,35-44,Male,New,0
CST_001545,Đồng Nai,Instagram Ads,2024-12-16,35-44,Unknown,New,0
CST_001546,Bình Dương,Organic Search,2024-07-04,25-34,Male,VIP,0
CST_001547,TP.HCM,Shopee Ads,2024-01-06,25-34,Female,New,0
CST_001548,Đà Nẵng,Organic Search,2024-03-04,55+,Female,New,0
CST_001549,Bình Dương,Organic Search,2024-09-27,55+,Female,New,0
CST_001550,Đà Nẵng,Referral,2024-01-25,45-54,Male,VIP,0
CST_001551,Đồng Nai,Email,2024-12-13,55+,Male,VIP,0
CST_001552,Đà Nẵng,Google Ads,2024-01-05,25-34,Female,VIP,0
CST_001553,Bình Dương,Facebook Ads,2024-01-28,55+,Female,Churned,0
CST_001554,Huế,Referral,2024-04-03,45-54,Unknown,VIP,0
CST_001555,Đồng Nai,Facebook Ads,2024-05-21,35-44,Unknown,New,0
CST_001556,Đồng Nai,Referral,2024-06-05,18-24,Unknown,New,0
CST_001557,Hải Phòng,Instagram Ads,2024-02-09,25-34,Unknown,New,0
CST_001558,Cần Thơ,Email,2024-02-13,18-24,Female,Returning,0
CST_001559,Huế,Instagram Ads,2024-09-02,45-54,Male,Returning,0
CST_001560,Đồng Nai,Referral,2024-01-04,25-34,Unknown,New,0
CST_001561,Huế,Google Ads,2024-11-06,55+,Male,Returning,0
CST_001562,Bình Dương,Google Ads,2024-02-08,55+,Female,New,0
CST_001563,Huế,Shopee Ads,2024-08-04,25-34,Female,New,0
CST_001564,Hải Phòng,Instagram Ads,2024-06-22,35-44,Female,Churned,0
CST_001565,Cần Thơ,Facebook Ads,2024-05-30,18-24,Unknown,Churned,0
CST_001566,Cần Thơ,TikTok Ads,2024-04-21,45-54,Unknown,Churned,0
CST_001567,Bình Dương,TikTok Ads,2024-01-30,55+,Female,VIP,0
CST_001568,Bình Dương,Instagram Ads,2024-06-01,18-24,Female,Returning,0
CST_001569,Bình Dương,TikTok Ads,2024-07-24,18-24,Female,Churned,0
CST_001570,TP.HCM,Google Ads,2024-04-11,45-54,Male,Churned,0
CST_001571,Đà Nẵng,Organic Search,2024-01-04,25-34,Female,Churned,0
CST_001572,Cần Thơ,Referral,2024-07-10,45-54,Male,VIP,0
CST_001573,Huế,Email,2024-02-25,25-34,Male,VIP,0
CST_001574,Hà Nội,Referral,2024-08-10,25-34,Male,Returning,0
CST_001575,Hà Nội,Google Ads,2024-05-25,45-54,Female,VIP,0
CST_001576,Đà Nẵng,Facebook Ads,2024-01-17,45-54,Unknown,VIP,0
CST_001577,Đồng Nai,Email,2024-03-01,55+,Female,Returning,0
CST_001578,Đồng Nai,Shopee Ads,2024-06-15,25-34,Male,New,0
CST_001579,Đà Nẵng,Google Ads,2024-01-11,35-44,Unknown,New,0
CST_001580,Hải Phòng,TikTok Ads,2024-12-16,35-44,Female,New,0
CST_001581,Huế,Organic Search,2024-08-10,35-44,Female,New,0
CST_001582,Hải Phòng,Google Ads,2024-08-07,55+,Male,Returning,0
CST_001583,TP.HCM,Organic Search,2024-05-23,25-34,Unknown,Churned,0
CST_001584,Huế,Instagram Ads,2024-04-11,55+,Unknown,Returning,0
CST_001585,Đà Nẵng,Facebook Ads,2024-04-06,18-24,Male,Churned,0
CST_001586,Cần Thơ,Facebook Ads,2024-01-20,25-34,Female,New,0
CST_001587,Hải Phòng,Instagram Ads,2024-11-11,18-24,Female,Churned,0
CST_001588,Cần Thơ,Facebook Ads,2024-09-25,25-34,Female,Churned,0
CST_001589,Hà Nội,Shopee Ads,2024-09-02,18-24,Female,New,0
CST_001590,Bình Dương,Organic Search,2024-05-17,35-44,Unknown,Churned,0
CST_001591,Bình Dương,TikTok Ads,2024-05-06,25-34,Male,New,0
CST_001592,Bình Dương,Facebook Ads,2024-01-27,35-44,Female,VIP,0
CST_001593,TP.HCM,Shopee Ads,2024-11-06,25-34,Female,Churned,0
CST_001594,Bình Dương,Organic Search,2024-07-05,18-24,Male,New,0
CST_001595,Đà Nẵng,Referral,2024-12-15,35-44,Unknown,VIP,0
CST_001596,Bình Dương,Facebook Ads,2024-10-28,35-44,Male,Churned,0
CST_001597,TP.HCM,Google Ads,2024-02-14,55+,Male,New,0
CST_001598,Hải Phòng,Facebook Ads,2024-10-27,45-54,Male,New,0
CST_001599,Bình Dương,Organic Search,2024-10-06,45-54,Male,Returning,0
CST_001600,Đà Nẵng,Facebook Ads,2024-01-23,45-54,Unknown,VIP,0
CST_001601,Bình Dương,Referral,2024-10-13,45-54,Unknown,New,0
CST_001602,TP.HCM,Email,2024-08-11,45-54,Unknown,New,0
CST_001603,Cần Thơ,Google Ads,2024-03-26,35-44,Male,New,0
CST_001604,Hải Phòng,Shopee Ads,2024-12-21,45-54,Unknown,New,0
CST_001605,Huế,Shopee Ads,2024-03-25,55+,Female,Churned,0
CST_001606,Cần Thơ,Facebook Ads,2024-11-06,25-34,Male,Returning,0
CST_001607,Hải Phòng,TikTok Ads,2024-10-19,55+,Female,VIP,0
CST_001608,Hải Phòng,Organic Search,2024-06-04,35-44,Unknown,New,0
CST_001609,Hải Phòng,TikTok Ads,2024-03-28,55+,Male,VIP,0
CST_001610,Đà Nẵng,Organic Search,2024-01-21,25-34,Female,New,0
CST_001611,Hải Phòng,Facebook Ads,2024-11-24,55+,Male,New,0
CST_001612,Bình Dương,Referral,2024-11-28,35-44,Male,VIP,0
CST_001613,Đồng Nai,Organic Search,2024-03-09,35-44,Male,New,0
CST_001614,Hải Phòng,Organic Search,2024-07-01,25-34,Female,New,0
CST_001615,TP.HCM,Shopee Ads,2024-10-02,35-44,Unknown,Returning,0
CST_001616,Hải Phòng,Referral,2024-08-14,35-44,Male,Churned,0
CST_001617,Huế,Facebook Ads,2024-03-20,45-54,Female,Returning,0
CST_001618,TP.HCM,Email,2024-09-02,25-34,Female,Returning,0
CST_001619,Hải Phòng,Email,2024-03-31,25-34,Unknown,VIP,0
CST_001620,Cần Thơ,Google Ads,2024-01-11,25-34,Female,Returning,0
CST_001621,Đà Nẵng,Instagram Ads,2024-02-05,45-54,Male,Churned,0
CST_001622,Đồng Nai,Instagram Ads,2024-11-26,55+,Male,New,0
CST_001623,TP.HCM,Shopee Ads,2024-11-04,45-54,Male,New,0
CST_001624,Hà Nội,Google Ads,2024-01-07,25-34,Male,VIP,0
CST_001625,Hà Nội,TikTok Ads,2024-03-14,18-24,Unknown,VIP,0
CST_001626,TP.HCM,Facebook Ads,2024-12-28,25-34,Female,Churned,0
CST_001627,Cần Thơ,Referral,2024-03-24,45-54,Male,Returning,0
CST_001628,Cần Thơ,Instagram Ads,2024-01-29,18-24,Male,New,0
CST_001629,Cần Thơ,Instagram Ads,2024-10-05,55+,Female,Returning,0
CST_001630,Hải Phòng,TikTok Ads,2024-01-01,25-34,Female,Churned,0
CST_001631,Bình Dương,Organic Search,2024-03-16,25-34,Unknown,Churned,0
CST_001632,TP.HCM,Email,2024-12-17,25-34,Male,Returning,0
CST_001633,Cần Thơ,Referral,2024-02-22,18-24,Unknown,VIP,0
CST_001634,Bình Dương,Instagram Ads,2024-03-01,18-24,Unknown,Returning,0
CST_001635,Đồng Nai,Referral,2024-04-01,55+,Male,Churned,0
CST_001636,Cần Thơ,Organic Search,2024-03-17,35-44,Male,VIP,0
CST_001637,Bình Dương,Organic Search,2024-09-12,18-24,Male,Returning,0
CST_001638,Đà Nẵng,Referral,2024-12-01,25-34,Female,Churned,0
CST_001639,TP.HCM,Instagram Ads,2024-09-01,55+,Female,VIP,0
CST_001640,TP.HCM,Referral,2024-03-15,25-34,Male,Churned,0
CST_001641,Bình Dương,Email,2024-06-29,45-54,Female,Churned,0
CST_001642,Bình Dương,Google Ads,2024-11-04,25-34,Female,Churned,0
CST_001643,Huế,Email,2024-10-08,55+,Unknown,Returning,0
CST_001644,TP.HCM,Shopee Ads,2024-07-15,55+,Unknown,Returning,0
CST_001645,TP.HCM,Facebook Ads,2024-12-25,35-44,Male,Returning,0
CST_001646,Bình Dương,Email,2024-01-09,25-34,Male,New,0
CST_001647,Bình Dương,Google Ads,2024-06-27,35-44,Female,Returning,0
CST_001648,Đồng Nai,Facebook Ads,2024-10-09,25-34,Male,New,0
CST_001649,TP.HCM,Google Ads,2024-03-11,45-54,Unknown,New,0
CST_001650,Đồng Nai,Referral,2024-12-22,18-24,Unknown,New,0
CST_001651,TP.HCM,Email,2024-12-05,55+,Male,New,0
CST_001652,Bình Dương,Google Ads,2024-03-16,18-24,Male,New,0
CST_001653,Đồng Nai,Google Ads,2024-01-07,25-34,Female,Returning,0
CST_001654,Cần Thơ,Email,2024-09-27,45-54,Unknown,VIP,0
CST_001655,Hà Nội,Organic Search,2024-08-15,18-24,Male,New,0
CST_001656,Hà Nội,Google Ads,2024-11-24,55+,Male,New,0
CST_001657,Đồng Nai,Email,2024-07-21,55+,Unknown,VIP,0
CST_001658,Cần Thơ,Facebook Ads,2024-10-19,45-54,Male,VIP,0
CST_001659,Đồng Nai,Google Ads,2024-02-17,25-34,Female,New,0
CST_001660,Đồng Nai,Google Ads,2024-04-22,55+,Unknown,New,0
CST_001661,Huế,Email,2024-12-20,35-44,Unknown,Churned,0
CST_001662,Đà Nẵng,TikTok Ads,2024-07-13,35-44,Unknown,Churned,0
CST_001663,Cần Thơ,Instagram Ads,2024-04-09,18-24,Male,VIP,0
CST_001664,Bình Dương,TikTok Ads,2024-11-04,25-34,Female,Returning,0
CST_001665,TP.HCM,Instagram Ads,2024-10-04,25-34,Unknown,New,0
CST_001666,Hải Phòng,Facebook Ads,2024-06-07,18-24,Male,VIP,0
CST_001667,Hà Nội,Email,2024-02-13,18-24,Male,VIP,0
CST_001668,Cần Thơ,TikTok Ads,2024-02-17,35-44,Female,Churned,0
CST_001669,Hải Phòng,Referral,2024-09-13,45-54,Unknown,VIP,0
CST_001670,TP.HCM,Referral,2024-03-07,45-54,Unknown,New,0
CST_001671,Đà Nẵng,TikTok Ads,2024-09-14,55+,Female,Churned,0
CST_001672,Hà Nội,Organic Search,2024-10-27,25-34,Male,Churned,0
CST_001673,TP.HCM,Facebook Ads,2024-02-10,25-34,Unknown,Returning,0
CST_001674,Bình Dương,Email,2024-03-23,25-34,Female,VIP,0
CST_001675,Đồng Nai,TikTok Ads,2024-07-03,45-54,Male,Returning,0
CST_001676,TP.HCM,Google Ads,2024-11-08,55+,Unknown,Churned,0
CST_001677,Hà Nội,Google Ads,2024-02-19,35-44,Unknown,New,0
CST_001678,TP.HCM,Email,2024-09-12,35-44,Male,VIP,0
CST_001679,TP.HCM,Organic Search,2024-03-23,55+,Female,VIP,0
CST_001680,TP.HCM,Google Ads,2024-02-15,45-54,Female,Churned,0
CST_001681,Huế,Google Ads,2024-05-11,18-24,Unknown,Churned,0
CST_001682,Bình Dương,Organic Search,2024-01-21,45-54,Female,Returning,0
CST_001683,Bình Dương,Referral,2024-08-13,35-44,Male,Churned,0
CST_001684,Huế,Organic Search,2024-09-16,18-24,Unknown,New,0
CST_001685,Hà Nội,Google Ads,2024-05-05,18-24,Female,Churned,0
CST_001686,Đồng Nai,Instagram Ads,2024-03-22,25-34,Female,Churned,0
CST_001687,TP.HCM,Referral,2024-12-08,45-54,Female,Churned,0
CST_001688,TP.HCM,Google Ads,2024-02-25,18-24,Female,Churned,0
CST_001689,Đồng Nai,Referral,2024-04-12,18-24,Female,VIP,0
CST_001690,Huế,Facebook Ads,2024-11-05,45-54,Male,VIP,0
CST_001691,Hà Nội,Google Ads,2024-08-20,45-54,Male,Returning,0
CST_001692,Hà Nội,Shopee Ads,2024-06-12,18-24,Female,Churned,0
CST_001693,Hải Phòng,TikTok Ads,2024-08-30,25-34,Male,Churned,0
CST_001694,Cần Thơ,Google Ads,2024-05-18,18-24,Male,New,0
CST_001695,Đồng Nai,Instagram Ads,2024-05-20,35-44,Unknown,Churned,0
CST_001696,Hải Phòng,Organic Search,2024-08-02,25-34,Male,New,0
CST_001697,Bình Dương,Organic Search,2024-08-07,25-34,Male,VIP,0
CST_001698,Huế,Email,2024-08-02,55+,Unknown,Returning,0
CST_001699,Đồng Nai,Referral,2024-12-22,55+,Female,New,0
CST_001700,Hải Phòng,Instagram Ads,2024-10-14,55+,Unknown,Returning,0
CST_001701,Bình Dương,TikTok Ads,2024-06-14,25-34,Female,Returning,0
CST_001702,Bình Dương,Instagram Ads,2024-09-12,45-54,Female,New,0
CST_001703,Đà Nẵng,Email,2024-08-18,55+,Male,New,0
CST_001704,Hải Phòng,Shopee Ads,2024-04-21,55+,Male,Churned,0
CST_001705,Bình Dương,Facebook Ads,2024-04-20,25-34,Unknown,New,0
CST_001706,Bình Dương,TikTok Ads,2024-07-08,35-44,Female,New,0
CST_001707,Huế,Email,2024-12-24,45-54,Female,VIP,0
CST_001708,Đồng Nai,Referral,2024-06-29,18-24,Male,Churned,0
CST_001709,Bình Dương,Google Ads,2024-08-07,55+,Unknown,Returning,0
CST_001710,Đồng Nai,Shopee Ads,2024-10-04,35-44,Unknown,Churned,0
CST_001711,Cần Thơ,Instagram Ads,2024-11-20,18-24,Male,New,0
CST_001712,Hà Nội,Shopee Ads,2024-11-28,18-24,Female,New,0
CST_001713,Huế,TikTok Ads,2024-11-20,35-44,Female,Returning,0
CST_001714,Huế,Shopee Ads,2024-04-24,18-24,Male,Churned,0
CST_001715,Bình Dương,Email,2024-03-04,45-54,Unknown,Churned,0
CST_001716,Bình Dương,Facebook Ads,2024-01-04,55+,Female,VIP,0
CST_001717,Cần Thơ,Organic Search,2024-12-03,45-54,Unknown,Returning,0
CST_001718,Đồng Nai,TikTok Ads,2024-01-03,18-24,Male,Returning,0
CST_001719,Bình Dương,Referral,2024-07-10,25-34,Unknown,Churned,0
CST_001720,Đồng Nai,Facebook Ads,2024-05-03,55+,Unknown,Churned,0
CST_001721,Đồng Nai,Google Ads,2024-01-27,45-54,Unknown,Returning,0
CST_001722,Bình Dương,Google Ads,2024-07-25,45-54,Male,New,0
CST_001723,Đà Nẵng,Instagram Ads,2024-12-29,55+,Female,VIP,0
CST_001724,Đà Nẵng,Referral,2024-10-10,25-34,Male,New,0
CST_001725,Đồng Nai,TikTok Ads,2024-01-14,55+,Male,New,0
CST_001726,TP.HCM,Shopee Ads,2024-11-12,18-24,Unknown,Returning,0
CST_001727,Bình Dương,Google Ads,2024-08-20,25-34,Unknown,Returning,0
CST_001728,Hải Phòng,Facebook Ads,2024-06-01,45-54,Female,New,0
CST_001729,TP.HCM,Google Ads,2024-05-20,18-24,Unknown,New,0
CST_001730,Huế,Instagram Ads,2024-02-26,18-24,Male,VIP,0
CST_001731,Đà Nẵng,Instagram Ads,2024-05-14,18-24,Female,VIP,0
CST_001732,Đồng Nai,Instagram Ads,2024-04-16,45-54,Male,Churned,0
CST_001733,Huế,Instagram Ads,2024-02-07,25-34,Unknown,Churned,0
CST_001734,Bình Dương,Email,2024-07-11,25-34,Male,VIP,0
CST_001735,Đà Nẵng,TikTok Ads,2024-01-06,18-24,Female,VIP,0
CST_001736,Hà Nội,Google Ads,2024-09-04,55+,Unknown,VIP,0
CST_001737,Hải Phòng,TikTok Ads,2024-03-03,55+,Male,Returning,0
CST_001738,Bình Dương,Instagram Ads,2024-04-20,25-34,Male,VIP,0
CST_001739,Hải Phòng,Instagram Ads,2024-03-11,25-34,Female,VIP,0
CST_001740,Hải Phòng,Instagram Ads,2024-09-03,35-44,Unknown,VIP,0
CST_001741,Huế,Shopee Ads,2024-08-27,55+,Female,Returning,0
CST_001742,Đà Nẵng,Facebook Ads,2024-05-08,35-44,Female,New,0
CST_001743,Cần Thơ,Google Ads,2024-10-25,25-34,Unknown,Churned,0
CST_001744,Huế,Shopee Ads,2024-08-09,55+,Unknown,VIP,0
CST_001745,TP.HCM,Shopee Ads,2024-06-12,45-54,Male,VIP,0
CST_001746,TP.HCM,Email,2024-07-10,25-34,Male,VIP,0
CST_001747,Đồng Nai,Organic Search,2024-10-27,55+,Unknown,VIP,0
CST_001748,Hà Nội,Instagram Ads,2024-07-22,25-34,Female,Churned,0
CST_001749,Bình Dương,Facebook Ads,2024-04-05,18-24,Male,VIP,0
CST_001750,Đà Nẵng,Referral,2024-07-09,18-24,Male,VIP,0
CST_001751,Hà Nội,Referral,2024-12-18,25-34,Female,VIP,0
CST_001752,TP.HCM,Shopee Ads,2024-04-29,35-44,Unknown,Returning,0
CST_001753,Hải Phòng,Instagram Ads,2024-09-26,55+,Female,New,0
CST_001754,Đồng Nai,Shopee Ads,2024-10-20,35-44,Female,Returning,0
CST_001755,Hà Nội,Email,2024-04-10,45-54,Male,VIP,0
CST_001756,TP.HCM,Instagram Ads,2024-08-03,45-54,Male,VIP,0
CST_001757,Đồng Nai,Facebook Ads,2024-10-29,55+,Male,VIP,0
CST_001758,Hà Nội,Email,2024-01-10,35-44,Male,Churned,0
CST_001759,Hà Nội,Referral,2024-01-19,18-24,Male,Churned,0
CST_001760,Đồng Nai,Organic Search,2024-02-18,35-44,Female,VIP,0
CST_001761,TP.HCM,Referral,2024-07-23,45-54,Unknown,New,0
CST_001762,Cần Thơ,Email,2024-07-20,45-54,Unknown,New,0
